Age,Education,Sex,Group_ID
54, Assoc-acdm, Male,3036
32, Bachelors, Male,3036
44, Some-college, Male,3036
36, 11th, Male,3037
30, Some-college, Female,3037
39, HS-grad, Male,3037
36, Some-college, Female,3037
65, Assoc-acdm, Male,3037
43, Bachelors, Male,3038
36, HS-grad, Male,3038
40, HS-grad, Female,3038
23, Some-college, Female,3038
67, HS-grad, Female,3038
48, Masters, Male,3039
59, HS-grad, Male,3039
74, 5th-6th, Male,3039
36, HS-grad, Female,3039
19, HS-grad, Male,3039
24, HS-grad, Female,3040
41, HS-grad, Female,3040
43, 10th, Male,3040
27, HS-grad, Male,3040
48, HS-grad, Male,3040
18, 10th, Male,3041
23, Assoc-voc, Male,3041
56, HS-grad, Male,3041
22, HS-grad, Female,3041
61, HS-grad, Female,3041
22, HS-grad, Female,3042
48, Masters, Male,3042
61, 11th, Female,3042
30, Prof-school, Male,3042
72, Some-college, Male,3042
31, Some-college, Male,3043
71, HS-grad, Male,3043
49, Bachelors, Male,3043
49, HS-grad, Male,3043
41, Some-college, Male,3043
29, HS-grad, Male,3044
19, Some-college, Female,3044
30, Assoc-voc, Male,3044
40, Some-college, Male,3044
51, Masters, Male,3044
45, HS-grad, Male,3045
22, HS-grad, Male,3045
49, 10th, Male,3045
17, 10th, Female,3045
46, Assoc-acdm, Male,3045
55, HS-grad, Male,3046
28, Assoc-voc, Male,3046
39, Prof-school, Male,3046
36, HS-grad, Male,3046
36, HS-grad, Male,3046
23, HS-grad, Female,3047
38, HS-grad, Male,3047
75, 10th, Female,3047
53, Prof-school, Male,3047
39, HS-grad, Female,3047
19, Some-college, Female,3048
39, Bachelors, Male,3048
23, HS-grad, Male,3048
31, Bachelors, Female,3048
60, HS-grad, Female,3048
30, 11th, Male,3049
23, 11th, Male,3049
42, Some-college, Female,3049
55, Some-college, Male,3049
77, 9th, Female,3049
64, HS-grad, Male,3050
35, Some-college, Male,3050
19, HS-grad, Male,3050
17, 12th, Male,3050
45, Some-college, Female,3050
38, Masters, Male,3051
59, Assoc-voc, Female,3051
21, HS-grad, Male,3051
45, HS-grad, Male,3051
23, 10th, Male,3051
37, HS-grad, Male,3052
29, Assoc-acdm, Female,3052
29, 11th, Male,3052
19, HS-grad, Female,3052
19, HS-grad, Male,3052
27, HS-grad, Female,3053
44, HS-grad, Male,3053
50, Masters, Male,3053
53, Masters, Male,3053
41, Bachelors, Male,3053
23, HS-grad, Female,3054
24, Masters, Female,3054
31, Bachelors, Male,3054
37, Prof-school, Female,3054
57, 10th, Male,3054
25, Bachelors, Female,3055
50, Some-college, Female,3055
47, 11th, Male,3055
23, Bachelors, Female,3055
30, Masters, Female,3055
18, Some-college, Male,3056
48, 11th, Male,3056
34, Masters, Female,3056
44, Some-college, Male,3056
40, Some-college, Male,3056
35, HS-grad, Female,3057
37, Some-college, Male,3057
34, HS-grad, Male,3057
33, HS-grad, Male,3057
36, HS-grad, Male,3057
29, HS-grad, Male,3058
37, Assoc-acdm, Male,3058
53, 9th, Female,3058
48, Some-college, Male,3058
36, Some-college, Male,3058
21, HS-grad, Female,3059
38, Bachelors, Male,3059
55, 10th, Male,3059
29, Some-college, Female,3059
59, Some-college, Male,3059
42, Some-college, Male,3060
22, Some-college, Male,3060
31, Bachelors, Male,3060
41, HS-grad, Male,3060
45, HS-grad, Female,3060
31, HS-grad, Male,3061
53, HS-grad, Female,3061
47, Assoc-voc, Male,3061
27, 10th, Male,3061
49, HS-grad, Female,3061
34, HS-grad, Male,3062
34, Assoc-voc, Male,3062
50, Assoc-acdm, Male,3062
37, Some-college, Male,3062
27, Masters, Female,3062
31, Masters, Female,3063
24, HS-grad, Male,3063
28, Prof-school, Male,3063
27, Some-college, Female,3063
41, Bachelors, Female,3063
28, HS-grad, Female,3064
26, HS-grad, Male,3064
17, 12th, Female,3064
17, 11th, Female,3064
70, HS-grad, Male,3064
57, Bachelors, Male,3065
64, 1st-4th, Male,3065
38, HS-grad, Male,3065
23, Bachelors, Female,3065
18, 12th, Male,3065
47, HS-grad, Male,3066
54, Some-college, Male,3066
42, Assoc-acdm, Male,3066
23, Some-college, Female,3066
28, HS-grad, Male,3066
40, 5th-6th, Male,3067
32, HS-grad, Male,3067
35, HS-grad, Male,3067
17, 11th, Female,3067
37, Some-college, Male,3067
23, Some-college, Male,3068
47, HS-grad, Male,3068
29, HS-grad, Male,3068
33, Some-college, Female,3068
46, Masters, Male,3068
24, Bachelors, Male,3069
44, Some-college, Male,3069
33, HS-grad, Female,3069
68, Assoc-voc, Male,3069
34, HS-grad, Male,3069
19, HS-grad, Female,3070
27, Some-college, Male,3070
25, HS-grad, Male,3070
62, Some-college, Male,3070
31, Bachelors, Female,3070
32, HS-grad, Male,3071
31, HS-grad, Female,3071
27, Some-college, Male,3071
36, Bachelors, Female,3071
50, Bachelors, Male,3071
31, HS-grad, Male,3072
42, HS-grad, Male,3072
27, Some-college, Male,3072
22, Some-college, Male,3072
46, HS-grad, Female,3072
25, Some-college, Female,3073
37, Some-college, Male,3073
58, Some-college, Male,3073
17, 11th, Male,3073
35, Some-college, Male,3073
46, Some-college, Male,3074
35, Bachelors, Male,3074
36, HS-grad, Male,3074
22, Bachelors, Male,3074
21, HS-grad, Female,3074
46, Bachelors, Female,3075
27, HS-grad, Male,3075
33, Some-college, Male,3075
34, Assoc-voc, Female,3075
50, Some-college, Female,3075
19, Some-college, Male,3076
40, HS-grad, Female,3076
65, HS-grad, Female,3076
39, HS-grad, Male,3076
48, Doctorate, Male,3076
32, Some-college, Male,3077
32, Bachelors, Male,3077
61, HS-grad, Male,3077
57, Bachelors, Female,3077
32, Masters, Male,3077
29, HS-grad, Male,3078
57, Some-college, Male,3078
72, 5th-6th, Male,3078
27, HS-grad, Male,3078
26, 11th, Male,3078
63, HS-grad, Male,3079
58, Prof-school, Male,3079
45, Some-college, Male,3079
41, HS-grad, Male,3079
26, HS-grad, Male,3079
47, Bachelors, Female,3080
37, 5th-6th, Male,3080
52, HS-grad, Male,3080
40, Bachelors, Male,3080
38, Assoc-acdm, Male,3080
32, 11th, Male,3081
32, Some-college, Female,3081
37, Some-college, Male,3081
69, 7th-8th, Male,3081
27, HS-grad, Male,3081
39, Assoc-acdm, Male,3082
56, HS-grad, Female,3082
26, Assoc-acdm, Female,3082
89, 10th, Male,3082
32, Assoc-acdm, Female,3082
35, Some-college, Male,3083
26, 11th, Male,3083
53, HS-grad, Male,3083
19, Some-college, Female,3083
23, Assoc-acdm, Male,3083
51, HS-grad, Male,3084
25, Bachelors, Female,3084
57, Masters, Male,3084
59, 9th, Female,3084
61, Bachelors, Female,3084
41, Some-college, Male,3085
20, HS-grad, Female,3085
22, HS-grad, Male,3085
42, Bachelors, Male,3085
47, 7th-8th, Male,3085
21, Some-college, Male,3086
37, Bachelors, Male,3086
28, HS-grad, Female,3086
38, Some-college, Male,3086
27, HS-grad, Male,3086
55, HS-grad, Male,3087
20, 11th, Male,3087
43, Some-college, Male,3087
46, HS-grad, Female,3087
19, HS-grad, Female,3087
30, HS-grad, Male,3088
23, HS-grad, Male,3088
65, 7th-8th, Male,3088
28, HS-grad, Male,3088
44, Bachelors, Male,3088
32, HS-grad, Female,3089
40, Bachelors, Male,3089
58, HS-grad, Male,3089
17, 10th, Male,3089
57, Some-college, Male,3089
24, Bachelors, Female,3090
47, HS-grad, Female,3090
26, Bachelors, Female,3090
42, Some-college, Male,3090
60, Masters, Male,3090
54, HS-grad, Male,3091
44, Bachelors, Female,3091
47, HS-grad, Male,3091
37, Bachelors, Female,3091
48, Bachelors, Male,3091
30, HS-grad, Male,3092
20, 12th, Female,3092
30, Doctorate, Male,3092
22, HS-grad, Male,3092
62, Bachelors, Male,3092
25, Some-college, Male,3093
55, HS-grad, Male,3093
19, 11th, Male,3093
28, Bachelors, Female,3093
47, Bachelors, Male,3093
35, HS-grad, Female,3094
37, HS-grad, Male,3094
19, HS-grad, Female,3094
37, Assoc-voc, Female,3094
24, Some-college, Male,3094
26, HS-grad, Female,3095
54, HS-grad, Male,3095
40, Bachelors, Female,3095
70, 10th, Female,3095
43, Some-college, Female,3095
49, Bachelors, Male,3096
47, Prof-school, Male,3096
21, HS-grad, Male,3096
24, Some-college, Female,3096
45, 12th, Female,3096
47, Masters, Male,3097
37, Some-college, Male,3097
24, Assoc-acdm, Female,3097
18, 11th, Female,3097
27, Assoc-acdm, Female,3097
75, 10th, Female,3098
22, HS-grad, Female,3098
29, Some-college, Female,3098
32, Masters, Male,3098
64, HS-grad, Male,3098
41, Assoc-voc, Male,3099
39, Some-college, Male,3099
49, HS-grad, Male,3099
36, 12th, Male,3099
18, 12th, Female,3099
55, Bachelors, Male,3100
44, Masters, Female,3100
20, HS-grad, Female,3100
20, Some-college, Female,3100
50, Doctorate, Male,3100
22, Some-college, Male,3101
24, HS-grad, Male,3101
20, Some-college, Female,3101
75, Doctorate, Male,3101
44, Bachelors, Male,3101
41, 10th, Male,3102
19, HS-grad, Female,3102
38, Some-college, Male,3102
23, HS-grad, Female,3102
40, HS-grad, Male,3102
41, Some-college, Male,3103
59, Some-college, Female,3103
35, Bachelors, Male,3103
35, Preschool, Male,3103
25, Bachelors, Male,3103
64, Bachelors, Female,3104
55, Doctorate, Male,3104
63, HS-grad, Male,3104
19, 11th, Male,3104
27, HS-grad, Male,3104
20, Some-college, Female,3105
42, HS-grad, Male,3105
37, Assoc-acdm, Male,3105
39, 5th-6th, Male,3105
46, Masters, Male,3105
30, HS-grad, Male,3106
52, Some-college, Female,3106
27, Assoc-voc, Male,3106
54, Some-college, Male,3106
19, 11th, Male,3106
28, Some-college, Female,3107
22, Some-college, Male,3107
33, Prof-school, Male,3107
46, HS-grad, Male,3107
49, 5th-6th, Male,3107
31, Some-college, Male,3108
49, 12th, Female,3108
17, 11th, Female,3108
35, Bachelors, Male,3108
39, Assoc-acdm, Female,3108
26, 5th-6th, Male,3109
59, Some-college, Male,3109
37, Some-college, Female,3109
53, Bachelors, Female,3109
50, HS-grad, Male,3109
48, HS-grad, Male,3110
60, Bachelors, Male,3110
18, 12th, Female,3110
35, HS-grad, Female,3110
26, Assoc-voc, Female,3110
20, 10th, Male,3111
32, Bachelors, Male,3111
69, Some-college, Male,3111
31, 9th, Male,3111
35, HS-grad, Male,3111
65, HS-grad, Male,3112
63, Some-college, Female,3112
26, Some-college, Male,3112
29, Bachelors, Male,3112
48, Assoc-voc, Male,3112
35, HS-grad, Female,3113
50, Prof-school, Female,3113
21, Some-college, Female,3113
47, 9th, Female,3113
42, Some-college, Male,3113
52, 10th, Female,3114
29, Bachelors, Female,3114
41, Some-college, Male,3114
36, Some-college, Male,3114
43, Some-college, Male,3114
20, Some-college, Female,3115
38, HS-grad, Male,3115
35, HS-grad, Male,3115
18, 12th, Female,3115
24, 11th, Female,3115
27, HS-grad, Female,3116
47, 9th, Female,3116
44, Assoc-acdm, Male,3116
18, 11th, Female,3116
30, Bachelors, Male,3116
30, Some-college, Male,3117
50, HS-grad, Male,3117
32, Bachelors, Male,3117
18, 11th, Female,3117
40, HS-grad, Male,3117
37, Prof-school, Male,3118
61, 9th, Female,3118
39, Bachelors, Male,3118
26, Bachelors, Male,3118
30, HS-grad, Female,3118
40, HS-grad, Female,3119
40, HS-grad, Male,3119
20, HS-grad, Female,3119
51, HS-grad, Female,3119
45, Bachelors, Male,3119
44, Masters, Female,3120
65, 7th-8th, Female,3120
29, Assoc-voc, Male,3120
49, Some-college, Male,3120
18, 12th, Female,3120
66, Some-college, Female,3121
48, Some-college, Male,3121
28, Assoc-acdm, Male,3121
19, Some-college, Male,3121
23, Some-college, Female,3121
40, Some-college, Female,3122
53, Doctorate, Male,3122
49, Assoc-voc, Female,3122
41, HS-grad, Male,3122
22, HS-grad, Male,3122
56, Bachelors, Male,3123
48, Some-college, Male,3123
51, Assoc-acdm, Male,3123
18, 12th, Male,3123
32, 11th, Male,3123
39, Some-college, Male,3124
38, Some-college, Female,3124
54, HS-grad, Male,3124
37, Some-college, Female,3124
29, HS-grad, Female,3124
36, HS-grad, Male,3125
21, HS-grad, Female,3125
27, HS-grad, Male,3125
28, HS-grad, Male,3125
23, Some-college, Female,3125
54, HS-grad, Male,3126
36, Assoc-voc, Male,3126
22, 7th-8th, Male,3126
27, HS-grad, Male,3126
42, Some-college, Male,3126
46, Some-college, Male,3127
28, Some-college, Male,3127
21, HS-grad, Male,3127
50, Doctorate, Male,3127
20, HS-grad, Female,3127
27, HS-grad, Male,3128
23, 12th, Male,3128
66, Bachelors, Male,3128
23, Some-college, Female,3128
23, Some-college, Male,3128
41, 9th, Female,3129
39, HS-grad, Male,3129
38, HS-grad, Female,3129
46, Masters, Female,3129
29, HS-grad, Male,3129
35, Bachelors, Female,3130
23, HS-grad, Male,3130
33, Bachelors, Male,3130
31, Bachelors, Male,3130
52, HS-grad, Male,3130
28, Bachelors, Male,3131
56, Masters, Male,3131
38, Some-college, Female,3131
21, HS-grad, Male,3131
60, Preschool, Female,3131
19, 11th, Female,3132
23, Some-college, Female,3132
69, Assoc-acdm, Female,3132
50, HS-grad, Male,3132
46, Bachelors, Male,3132
53, Some-college, Female,3133
56, Bachelors, Male,3133
35, Bachelors, Male,3133
30, HS-grad, Male,3133
60, 5th-6th, Male,3133
21, Some-college, Male,3134
46, 10th, Male,3134
23, Bachelors, Female,3134
26, 11th, Male,3134
72, 7th-8th, Female,3134
48, 1st-4th, Male,3135
26, Assoc-acdm, Female,3135
20, Some-college, Male,3135
27, Some-college, Male,3135
53, Bachelors, Male,3135
72, HS-grad, Female,3136
26, Masters, Female,3136
50, HS-grad, Female,3136
22, Some-college, Male,3136
17, 10th, Female,3136
46, Bachelors, Male,3137
47, Masters, Female,3137
22, HS-grad, Female,3137
24, 11th, Female,3137
46, 11th, Female,3137
60, Some-college, Female,3138
51, 9th, Male,3138
58, Masters, Male,3138
32, HS-grad, Male,3138
41, Bachelors, Female,3138
52, Bachelors, Male,3139
54, HS-grad, Male,3139
48, Assoc-acdm, Male,3139
52, Assoc-voc, Female,3139
46, Bachelors, Male,3139
50, 11th, Female,3140
36, 10th, Male,3140
17, 10th, Male,3140
29, Some-college, Male,3140
29, HS-grad, Male,3140
39, Masters, Female,3141
21, HS-grad, Male,3141
62, HS-grad, Male,3141
61, Some-college, Female,3141
72, Assoc-acdm, Female,3141
33, Bachelors, Male,3142
34, HS-grad, Female,3142
26, Some-college, Male,3142
33, Some-college, Male,3142
41, HS-grad, Male,3142
18, 11th, Male,3143
24, Some-college, Female,3143
18, Some-college, Male,3143
55, Some-college, Male,3143
42, HS-grad, Female,3143
32, HS-grad, Female,3144
46, HS-grad, Male,3144
18, HS-grad, Female,3144
36, HS-grad, Male,3144
38, Assoc-acdm, Male,3144
39, 5th-6th, Male,3145
31, HS-grad, Male,3145
40, HS-grad, Male,3145
18, HS-grad, Male,3145
38, Some-college, Male,3145
47, Some-college, Male,3146
21, HS-grad, Male,3146
33, HS-grad, Female,3146
51, Masters, Male,3146
44, Some-college, Male,3146
45, HS-grad, Male,3147
22, 9th, Male,3147
48, HS-grad, Male,3147
40, 5th-6th, Male,3147
26, Assoc-voc, Male,3147
29, Some-college, Male,3148
46, Bachelors, Male,3148
41, Some-college, Female,3148
31, Some-college, Female,3148
34, Bachelors, Male,3148
39, HS-grad, Male,3149
50, Assoc-acdm, Male,3149
41, Assoc-acdm, Male,3149
18, Some-college, Female,3149
35, HS-grad, Male,3149
22, Some-college, Female,3150
18, HS-grad, Male,3150
23, Some-college, Female,3150
62, Bachelors, Female,3150
50, Masters, Male,3150
52, HS-grad, Female,3151
24, Bachelors, Male,3151
31, Some-college, Female,3151
28, Bachelors, Male,3151
33, Assoc-acdm, Male,3151
48, Bachelors, Female,3152
62, HS-grad, Male,3152
51, HS-grad, Male,3152
39, Assoc-voc, Male,3152
51, Some-college, Female,3152
57, Assoc-acdm, Male,3153
29, HS-grad, Female,3153
49, Some-college, Female,3153
30, Some-college, Male,3153
53, 9th, Male,3153
17, 12th, Male,3154
59, HS-grad, Male,3154
23, Bachelors, Male,3154
20, Some-college, Male,3154
48, Assoc-acdm, Male,3154
64, Prof-school, Male,3155
37, Assoc-acdm, Male,3155
54, HS-grad, Female,3155
41, Some-college, Male,3155
45, HS-grad, Male,3155
36, HS-grad, Male,3156
27, Assoc-acdm, Male,3156
25, Bachelors, Male,3156
39, Some-college, Female,3156
44, HS-grad, Male,3156
22, 11th, Male,3157
21, HS-grad, Female,3157
56, 5th-6th, Female,3157
30, Some-college, Male,3157
44, HS-grad, Male,3157
53, HS-grad, Male,3158
32, 1st-4th, Male,3158
33, HS-grad, Male,3158
60, 5th-6th, Male,3158
35, Assoc-voc, Female,3158
58, HS-grad, Male,3159
53, Some-college, Male,3159
54, Some-college, Female,3159
26, 9th, Male,3159
27, Some-college, Male,3159
59, Masters, Male,3160
63, 10th, Male,3160
70, HS-grad, Male,3160
26, HS-grad, Male,3160
28, HS-grad, Female,3160
22, 11th, Female,3161
24, Some-college, Male,3161
46, HS-grad, Male,3161
56, Assoc-acdm, Female,3161
37, 10th, Female,3161
24, Some-college, Female,3162
39, HS-grad, Male,3162
53, Bachelors, Male,3162
57, Masters, Male,3162
36, HS-grad, Male,3162
25, Bachelors, Female,3163
29, HS-grad, Female,3163
21, Some-college, Female,3163
47, Assoc-acdm, Male,3163
51, HS-grad, Female,3163
23, Bachelors, Female,3164
22, Some-college, Female,3164
29, Bachelors, Female,3164
50, Some-college, Male,3164
23, Assoc-acdm, Female,3164
21, Some-college, Female,3165
38, Bachelors, Female,3165
19, Some-college, Female,3165
31, 11th, Female,3165
30, HS-grad, Male,3165
42, HS-grad, Male,3166
52, HS-grad, Male,3166
25, Bachelors, Male,3166
20, HS-grad, Female,3166
43, Some-college, Male,3166
33, Some-college, Male,3167
34, HS-grad, Female,3167
41, Some-college, Male,3167
43, Doctorate, Female,3167
61, HS-grad, Male,3167
49, 10th, Female,3168
42, Bachelors, Female,3168
42, HS-grad, Male,3168
23, Some-college, Female,3168
72, HS-grad, Male,3168
50, Some-college, Male,3169
34, HS-grad, Male,3169
47, Some-college, Female,3169
48, HS-grad, Female,3169
37, Some-college, Male,3169
23, HS-grad, Male,3170
17, 12th, Male,3170
66, 11th, Male,3170
26, 5th-6th, Female,3170
41, HS-grad, Male,3170
19, HS-grad, Male,3171
26, HS-grad, Female,3171
34, 12th, Male,3171
59, Some-college, Female,3171
24, HS-grad, Male,3171
47, Assoc-voc, Male,3172
57, Bachelors, Female,3172
49, HS-grad, Female,3172
25, Bachelors, Female,3172
37, Some-college, Male,3172
31, Bachelors, Female,3173
39, Bachelors, Female,3173
22, 11th, Female,3173
23, 11th, Female,3173
39, HS-grad, Female,3173
26, Bachelors, Female,3174
41, Bachelors, Female,3174
42, Masters, Male,3174
64, 11th, Female,3174
25, Some-college, Female,3174
25, Masters, Female,3175
41, Bachelors, Male,3175
45, Some-college, Female,3175
36, HS-grad, Male,3175
36, Prof-school, Male,3175
22, Some-college, Female,3176
17, 7th-8th, Female,3176
25, Bachelors, Male,3176
47, Some-college, Male,3176
18, 12th, Male,3176
34, 7th-8th, Male,3177
44, Bachelors, Female,3177
27, Assoc-voc, Male,3177
25, HS-grad, Male,3177
38, HS-grad, Male,3177
48, Assoc-acdm, Male,3178
27, Masters, Male,3178
30, Masters, Male,3178
17, 10th, Male,3178
35, HS-grad, Male,3178
75, HS-grad, Female,3179
34, Some-college, Male,3179
28, Some-college, Female,3179
38, 11th, Male,3179
23, Bachelors, Female,3179
40, Some-college, Male,3180
37, Bachelors, Male,3180
18, Some-college, Female,3180
22, 10th, Male,3180
31, Some-college, Male,3180
39, Some-college, Male,3181
40, Assoc-acdm, Female,3181
31, HS-grad, Male,3181
19, 11th, Male,3181
17, 12th, Male,3181
73, Some-college, Male,3182
41, Some-college, Male,3182
37, Some-college, Female,3182
24, Masters, Male,3182
41, Assoc-acdm, Male,3182
34, Assoc-acdm, Male,3183
28, Some-college, Female,3183
68, Some-college, Male,3183
19, HS-grad, Male,3183
42, 12th, Male,3183
36, HS-grad, Male,3184
24, 7th-8th, Female,3184
46, Prof-school, Male,3184
48, HS-grad, Male,3184
37, HS-grad, Male,3184
27, HS-grad, Male,3185
26, HS-grad, Male,3185
19, HS-grad, Male,3185
55, Some-college, Male,3185
17, HS-grad, Male,3185
57, HS-grad, Female,3186
43, Bachelors, Male,3186
24, 12th, Male,3186
37, HS-grad, Male,3186
25, 9th, Male,3186
33, HS-grad, Female,3187
49, Some-college, Male,3187
22, Some-college, Female,3187
21, Some-college, Female,3187
84, HS-grad, Female,3187
24, 5th-6th, Male,3188
44, Some-college, Female,3188
44, HS-grad, Male,3188
20, HS-grad, Female,3188
37, Some-college, Female,3188
30, 11th, Female,3189
19, Some-college, Female,3189
51, Masters, Male,3189
52, 7th-8th, Male,3189
50, HS-grad, Female,3189
34, Bachelors, Female,3190
53, 7th-8th, Male,3190
39, Some-college, Female,3190
